UID,Stratum,featTyp,spuddate,Date,USUh,n
SLU_59_undisturbed,SLU,undisturbed,NA,2004-09-01,0.02891436953196238,25
SLU_79_undisturbed,SLU,undisturbed,NA,2004-09-01,0.02986526038033711,25
SLU_90_undisturbed,SLU,undisturbed,NA,2004-09-01,0.02673770696588169,25
SLU_97_undisturbed,SLU,undisturbed,NA,2004-09-01,0.02701842042126066,25
SLU_66_undisturbed,SLU,undisturbed,NA,2004-09-01,0.02499388654234178,25
SLU_87_undisturbed,SLU,undisturbed,NA,2004-09-01,0.02645072744647265,25
SLU_41_undisturbed,SLU,undisturbed,NA,2004-09-01,0.02552784803839231,25
SLU_108_undisturbed,SLU,undisturbed,NA,2004-09-01,0.02780651223047657,25
SLU_77_undisturbed,SLU,undisturbed,NA,2004-09-01,0.02750585167663062,25
SLU_58_undisturbed,SLU,undisturbed,NA,2004-09-01,0.02762158260522071,25
SLU_96_undisturbed,SLU,undisturbed,NA,2004-09-01,0.0275210855295485,25
SLU_56_undisturbed,SLU,undisturbed,NA,2004-09-01,0.02672712333795692,25
SLU_42_undisturbed,SLU,undisturbed,NA,2004-09-01,0.02696332904275348,25
SLU_51_undisturbed,SLU,undisturbed,NA,2004-09-01,0.02876607756534768,25
SLU_107_undisturbed,SLU,undisturbed,NA,2004-09-01,0.02743293593842143,25
SLU_47_undisturbed,SLU,undisturbed,NA,2004-09-01,0.02749162721066747,25
SLU_60_undisturbed,SLU,undisturbed,NA,2004-09-01,0.02584691215019996,25
SLU_106_disturbed,SLU,disturbed,1999-01-01,2004-10-01,0.02949143884892094,25
SLU_101_disturbed,SLU,disturbed,1999-01-01,2004-10-01,0.02163410636506969,25
SLU_11_disturbed,SLU,disturbed,1986-08-07,2004-10-01,0.0254920746094609,25
SLU_1_disturbed,SLU,disturbed,1973-08-02,2004-10-01,0.02503436794701605,25
SLU_19_disturbed,SLU,disturbed,1992-09-04,2004-10-01,0.02908087039515286,25
SLU_31_disturbed,SLU,disturbed,1988-09-06,2004-10-01,0.02735366172304253,25
SLU_103_disturbed,SLU,disturbed,1999-01-01,2004-10-01,0.02636209257327449,25
SLU_29_disturbed,SLU,disturbed,1982-06-30,2004-10-01,0.02692439814748362,25
SLU_30_disturbed,SLU,disturbed,1982-07-06,2004-10-01,0.02709180145072549,25
SLU_3_disturbed,SLU,disturbed,1974-03-16,2004-10-01,0.02552849659595587,25
SLU_26_disturbed,SLU,disturbed,1999-10-04,2004-10-01,0.02802195939234309,25
SLU_21_disturbed,SLU,disturbed,1983-06-29,2004-10-01,0.02959606382197503,25
SLU_16_disturbed,SLU,disturbed,1960-06-27,2004-10-01,0.02901609509541137,25
SLU_105_disturbed,SLU,disturbed,1999-01-01,2004-10-01,0.02752040077745561,25
SLU_4_disturbed,SLU,disturbed,1984-07-21,2004-10-01,0.02731100311528902,25
SLU_107_disturbed,SLU,disturbed,1999-01-01,2004-10-01,0.02596380533010973,25
SLU_27_disturbed,SLU,disturbed,1999-07-23,2004-10-01,0.02659505191409616,25
SLU_110_disturbed,SLU,disturbed,1999-01-01,2004-10-01,0.02755288158655462,25
SLU_10_disturbed,SLU,disturbed,2003-12-08,2004-10-01,0.02620765572558909,25
SLU_104_disturbed,SLU,disturbed,1999-01-01,2004-10-01,0.02505530948743235,25
SLU_109_disturbed,SLU,disturbed,1999-01-01,2004-10-01,0.02605579028994383,25
SLU_22_disturbed,SLU,disturbed,1989-06-09,2004-10-01,0.02835061881987444,25
SLU_102_disturbed,SLU,disturbed,1999-01-01,2004-10-01,0.02454449494353268,25
SLU_17_disturbed,SLU,disturbed,1965-01-27,2004-10-01,0.02722707057862836,25
SLU_14_disturbed,SLU,disturbed,2003-08-09,2004-10-01,0.02782702373954954,25
SLU_82_undisturbed,SLU,undisturbed,NA,2004-10-01,0.02741985491887217,25
SLU_89_undisturbed,SLU,undisturbed,NA,2004-10-01,0.02581500172900293,25
SLU_56_undisturbed,SLU,undisturbed,NA,2004-10-01,0.02556495789674965,25
SLU_77_undisturbed,SLU,undisturbed,NA,2004-10-01,0.0259526869935773,25
SLU_107_undisturbed,SLU,undisturbed,NA,2004-10-01,0.02653348499407278,25
SLU_87_undisturbed,SLU,undisturbed,NA,2004-10-01,0.02717882000909196,25
SLU_96_undisturbed,SLU,undisturbed,NA,2004-10-01,0.02797492645240667,25
SLU_90_undisturbed,SLU,undisturbed,NA,2004-10-01,0.02664372220797073,25
SLU_43_undisturbed,SLU,undisturbed,NA,2004-10-01,0.02615879559155317,25
SLU_60_undisturbed,SLU,undisturbed,NA,2004-10-01,0.02525255267590218,25
SLU_59_undisturbed,SLU,undisturbed,NA,2004-10-01,0.02835179569264371,25
SLU_46_undisturbed,SLU,undisturbed,NA,2004-10-01,0.02593444149697094,25
SLU_58_undisturbed,SLU,undisturbed,NA,2004-10-01,0.02677162784575298,25
SLU_79_undisturbed,SLU,undisturbed,NA,2004-10-01,0.02969107285381031,25
SLU_63_undisturbed,SLU,undisturbed,NA,2004-10-01,0.02742359615525833,25
SLU_33_undisturbed,SLU,undisturbed,NA,2004-10-01,0.02491027782329027,25
SLU_34_undisturbed,SLU,undisturbed,NA,2004-10-01,0.02540670582297505,25
SLU_41_undisturbed,SLU,undisturbed,NA,2004-10-01,0.02621468842720512,25
SLU_86_undisturbed,SLU,undisturbed,NA,2004-10-01,0.02581065576877201,25
SLU_51_undisturbed,SLU,undisturbed,NA,2004-10-01,0.02822876423523515,25
SLU_47_undisturbed,SLU,undisturbed,NA,2004-10-01,0.02601088465318185,25
SLU_66_undisturbed,SLU,undisturbed,NA,2004-10-01,0.02286582517790524,25
SLU_42_undisturbed,SLU,undisturbed,NA,2004-10-01,0.02632851591122632,25
SLU_108_undisturbed,SLU,undisturbed,NA,2004-10-01,0.0274709722698127,25
SLU_97_undisturbed,SLU,undisturbed,NA,2004-10-01,0.0260046146145078,25
SLU_22_disturbed,SLU,disturbed,1989-06-09,2005-03-01,0.02661094426626729,25
SLU_17_disturbed,SLU,disturbed,1965-01-27,2005-03-01,0.02443713378564041,25
SLU_10_disturbed,SLU,disturbed,2003-12-08,2005-03-01,0.02553655549118282,25
SLU_4_disturbed,SLU,disturbed,1984-07-21,2005-03-01,0.02647323197459862,25
SLU_1_disturbed,SLU,disturbed,1973-08-02,2005-03-01,0.02399973022276889,25
SLU_101_disturbed,SLU,disturbed,1999-01-01,2005-03-01,0.02286993436243215,25
SLU_105_disturbed,SLU,disturbed,1999-01-01,2005-03-01,0.02686313734109453,25
SLU_3_disturbed,SLU,disturbed,1974-03-16,2005-03-01,0.02497091772052311,25
SLU_26_disturbed,SLU,disturbed,1999-10-04,2005-03-01,0.02699829646360976,25
SLU_19_disturbed,SLU,disturbed,1992-09-04,2005-03-01,0.02643328930723306,25
SLU_11_disturbed,SLU,disturbed,1986-08-07,2005-03-01,0.02529768145641759,25
SLU_109_disturbed,SLU,disturbed,1999-01-01,2005-03-01,0.02462778386611323,25
SLU_29_disturbed,SLU,disturbed,1982-06-30,2005-03-01,0.02361976584224704,25
SLU_104_disturbed,SLU,disturbed,1999-01-01,2005-03-01,0.02511210286867324,25
SLU_106_disturbed,SLU,disturbed,1999-01-01,2005-03-01,0.02767542748248635,25
SLU_14_disturbed,SLU,disturbed,2003-08-09,2005-03-01,0.02616900030035532,25
SLU_30_disturbed,SLU,disturbed,1982-07-06,2005-03-01,0.02543179867905467,25
SLU_31_disturbed,SLU,disturbed,1988-09-06,2005-03-01,0.02299869898312092,25
SLU_16_disturbed,SLU,disturbed,1960-06-27,2005-03-01,0.02794898241391292,25
SLU_102_disturbed,SLU,disturbed,1999-01-01,2005-03-01,0.02321036851992524,25
SLU_103_disturbed,SLU,disturbed,1999-01-01,2005-03-01,0.02537080851122059,25
SLU_110_disturbed,SLU,disturbed,1999-01-01,2005-03-01,0.02720480473207336,25
SLU_107_disturbed,SLU,disturbed,1999-01-01,2005-03-01,0.02676354209689193,25
SLU_21_disturbed,SLU,disturbed,1983-06-29,2005-03-01,0.0275586401184023,25
SLU_27_disturbed,SLU,disturbed,1999-07-23,2005-03-01,0.02568574354490718,25
SLU_34_undisturbed,SLU,undisturbed,NA,2005-03-01,0.02394187172450326,25
SLU_66_undisturbed,SLU,undisturbed,NA,2005-03-01,0.02233344811892008,25
SLU_107_undisturbed,SLU,undisturbed,NA,2005-03-01,0.0237826563016953,25
SLU_77_undisturbed,SLU,undisturbed,NA,2005-03-01,0.02432574108304295,25
SLU_43_undisturbed,SLU,undisturbed,NA,2005-03-01,0.02495480535409875,25
SLU_96_undisturbed,SLU,undisturbed,NA,2005-03-01,0.02715537012256239,25
SLU_85_undisturbed,SLU,undisturbed,NA,2005-03-01,0.02619329935506114,25
SLU_58_undisturbed,SLU,undisturbed,NA,2005-03-01,0.02355214430079337,25
SLU_56_undisturbed,SLU,undisturbed,NA,2005-03-01,0.02466122742937223,25
SLU_86_undisturbed,SLU,undisturbed,NA,2005-03-01,0.02419905954475403,25
SLU_51_undisturbed,SLU,undisturbed,NA,2005-03-01,0.02648748548402418,25
SLU_89_undisturbed,SLU,undisturbed,NA,2005-03-01,0.02423286537202049,25
SLU_97_undisturbed,SLU,undisturbed,NA,2005-03-01,0.02589122069862751,25
SLU_108_undisturbed,SLU,undisturbed,NA,2005-03-01,0.02540552339594706,25
SLU_41_undisturbed,SLU,undisturbed,NA,2005-03-01,0.02533256899137233,25
SLU_82_undisturbed,SLU,undisturbed,NA,2005-03-01,0.02497239430676747,25
SLU_90_undisturbed,SLU,undisturbed,NA,2005-03-01,0.02274194551453074,25
SLU_47_undisturbed,SLU,undisturbed,NA,2005-03-01,0.02579210681032287,25
SLU_42_undisturbed,SLU,undisturbed,NA,2005-03-01,0.02511113251037193,25
SLU_60_undisturbed,SLU,undisturbed,NA,2005-03-01,0.02386370002954956,25
SLU_33_undisturbed,SLU,undisturbed,NA,2005-03-01,0.02408203405000258,25
SLU_79_undisturbed,SLU,undisturbed,NA,2005-03-01,0.02747194329848949,25
SLU_87_undisturbed,SLU,undisturbed,NA,2005-03-01,0.02491071350584585,25
SLU_59_undisturbed,SLU,undisturbed,NA,2005-03-01,0.02619993825202598,25
SLU_46_undisturbed,SLU,undisturbed,NA,2005-03-01,0.02482236523889804,25
SLU_105_disturbed,SLU,disturbed,1999-01-01,2005-04-01,0.02660588293621939,25
SLU_106_disturbed,SLU,disturbed,1999-01-01,2005-04-01,0.028304290425796252,25
SLU_101_disturbed,SLU,disturbed,1999-01-01,2005-04-01,0.02238291423498292,25
SLU_109_disturbed,SLU,disturbed,1999-01-01,2005-04-01,0.02460837037970088,25
SLU_11_disturbed,SLU,disturbed,1986-08-07,2005-04-01,0.02555967456221998,25
SLU_19_disturbed,SLU,disturbed,1992-09-04,2005-04-01,0.02673385382683474,25
SLU_16_disturbed,SLU,disturbed,1960-06-27,2005-04-01,0.02806311751215474,25
SLU_107_disturbed,SLU,disturbed,1999-01-01,2005-04-01,0.0268442642014325,25
SLU_103_disturbed,SLU,disturbed,1999-01-01,2005-04-01,0.02468817602178841,25
SLU_17_disturbed,SLU,disturbed,1965-01-27,2005-04-01,0.02514646934261456,25
SLU_26_disturbed,SLU,disturbed,1999-10-04,2005-04-01,0.0257140361776035,25
SLU_27_disturbed,SLU,disturbed,1999-07-23,2005-04-01,0.02426068612783813,25
SLU_21_disturbed,SLU,disturbed,1983-06-29,2005-04-01,0.02805027237787231,25
SLU_3_disturbed,SLU,disturbed,1974-03-16,2005-04-01,0.02519768779675818,25
SLU_4_disturbed,SLU,disturbed,1984-07-21,2005-04-01,0.02610719758477317,25
SLU_22_disturbed,SLU,disturbed,1989-06-09,2005-04-01,0.0251558951887421,25
SLU_31_disturbed,SLU,disturbed,1988-09-06,2005-04-01,0.02405343096503558,25
SLU_110_disturbed,SLU,disturbed,1999-01-01,2005-04-01,0.026647817917874,25
SLU_14_disturbed,SLU,disturbed,2003-08-09,2005-04-01,0.02614297202084285,25
SLU_30_disturbed,SLU,disturbed,1982-07-06,2005-04-01,0.02413034709213651,25
SLU_10_disturbed,SLU,disturbed,2003-12-08,2005-04-01,0.02525779956136149,25
SLU_29_disturbed,SLU,disturbed,1982-06-30,2005-04-01,0.02334464400169557,25
SLU_104_disturbed,SLU,disturbed,1999-01-01,2005-04-01,0.02438343849699092,25
SLU_102_disturbed,SLU,disturbed,1999-01-01,2005-04-01,0.02347964388572502,25
SLU_1_disturbed,SLU,disturbed,1973-08-02,2005-04-01,0.0243056245347653,25
SLU_86_undisturbed,SLU,undisturbed,NA,2005-04-01,0.02459752409933654,25
SLU_89_undisturbed,SLU,undisturbed,NA,2005-04-01,0.02298889298471841,25
SLU_51_undisturbed,SLU,undisturbed,NA,2005-04-01,0.02702628090987541,25
SLU_47_undisturbed,SLU,undisturbed,NA,2005-04-01,0.02607292790715952,25
SLU_60_undisturbed,SLU,undisturbed,NA,2005-04-01,0.02422094981194448,25
SLU_33_undisturbed,SLU,undisturbed,NA,2005-04-01,0.02436868755771361,25
SLU_82_undisturbed,SLU,undisturbed,NA,2005-04-01,0.02506347053173356,25
SLU_63_undisturbed,SLU,undisturbed,NA,2005-04-01,0.02675812772910443,25
SLU_96_undisturbed,SLU,undisturbed,NA,2005-04-01,0.02591189930181665,25
SLU_85_undisturbed,SLU,undisturbed,NA,2005-04-01,0.02589412390009662,25
SLU_97_undisturbed,SLU,undisturbed,NA,2005-04-01,0.02515974381648328,25
SLU_90_undisturbed,SLU,undisturbed,NA,2005-04-01,0.02323951116670058,25
SLU_108_undisturbed,SLU,undisturbed,NA,2005-04-01,0.02482003127789889,25
SLU_77_undisturbed,SLU,undisturbed,NA,2005-04-01,0.02479172000774637,25
SLU_58_undisturbed,SLU,undisturbed,NA,2005-04-01,0.02574436906960975,25
SLU_34_undisturbed,SLU,undisturbed,NA,2005-04-01,0.02394059488482752,25
SLU_107_undisturbed,SLU,undisturbed,NA,2005-04-01,0.02299368727136197,25
SLU_79_undisturbed,SLU,undisturbed,NA,2005-04-01,0.02832699364631365,25
SLU_56_undisturbed,SLU,undisturbed,NA,2005-04-01,0.0246315758213627,25
SLU_87_undisturbed,SLU,undisturbed,NA,2005-04-01,0.02544569724548154,25
SLU_42_undisturbed,SLU,undisturbed,NA,2005-04-01,0.0245461102617338,25
SLU_59_undisturbed,SLU,undisturbed,NA,2005-04-01,0.02762984576628103,25
SLU_41_undisturbed,SLU,undisturbed,NA,2005-04-01,0.02427986138639904,25
SLU_43_undisturbed,SLU,undisturbed,NA,2005-04-01,0.02517124374551035,25
SLU_66_undisturbed,SLU,undisturbed,NA,2005-04-01,0.02288899534573885,25
SLU_3_disturbed,SLU,disturbed,1974-03-16,2005-05-01,0.02537589056474977,25
SLU_31_disturbed,SLU,disturbed,1988-09-06,2005-05-01,0.02218730217548535,25
SLU_29_disturbed,SLU,disturbed,1982-06-30,2005-05-01,0.02261122623087103,25
SLU_110_disturbed,SLU,disturbed,1999-01-01,2005-05-01,0.02678497050929177,25
SLU_1_disturbed,SLU,disturbed,1973-08-02,2005-05-01,0.02437429509706189,25
SLU_27_disturbed,SLU,disturbed,1999-07-23,2005-05-01,0.02330410971482442,25
SLU_104_disturbed,SLU,disturbed,1999-01-01,2005-05-01,0.02358155996717728,25
SLU_22_disturbed,SLU,disturbed,1989-06-09,2005-05-01,0.02559388710815949,25
SLU_19_disturbed,SLU,disturbed,1992-09-04,2005-05-01,0.02643593655822217,25
SLU_103_disturbed,SLU,disturbed,1999-01-01,2005-05-01,0.02525823175408705,25
SLU_102_disturbed,SLU,disturbed,1999-01-01,2005-05-01,0.02254330211085997,25
SLU_4_disturbed,SLU,disturbed,1984-07-21,2005-05-01,0.02582801421680531,25
SLU_109_disturbed,SLU,disturbed,1999-01-01,2005-05-01,0.02460845982879832,25
SLU_17_disturbed,SLU,disturbed,1965-01-27,2005-05-01,0.02574670878909528,25
SLU_107_disturbed,SLU,disturbed,1999-01-01,2005-05-01,0.02610262526512132,25
SLU_26_disturbed,SLU,disturbed,1999-10-04,2005-05-01,0.02422242373302204,25
SLU_101_disturbed,SLU,disturbed,1999-01-01,2005-05-01,0.02166170039954828,25
SLU_14_disturbed,SLU,disturbed,2003-08-09,2005-05-01,0.02645275758154345,25
SLU_30_disturbed,SLU,disturbed,1982-07-06,2005-05-01,0.02422104637518723,25
SLU_21_disturbed,SLU,disturbed,1983-06-29,2005-05-01,0.02637647366280568,25
SLU_105_disturbed,SLU,disturbed,1999-01-01,2005-05-01,0.02616694956315765,25
SLU_16_disturbed,SLU,disturbed,1960-06-27,2005-05-01,0.02801396351508283,25
SLU_106_disturbed,SLU,disturbed,1999-01-01,2005-05-01,0.02837470610012824,25
SLU_10_disturbed,SLU,disturbed,2003-12-08,2005-05-01,0.02544181046715658,25
SLU_11_disturbed,SLU,disturbed,1986-08-07,2005-05-01,0.02563604873874643,25
SLU_63_undisturbed,SLU,undisturbed,NA,2005-05-01,0.02708219903467725,25
SLU_96_undisturbed,SLU,undisturbed,NA,2005-05-01,0.02544649313069883,25
SLU_60_undisturbed,SLU,undisturbed,NA,2005-05-01,0.02399062300158859,25
SLU_90_undisturbed,SLU,undisturbed,NA,2005-05-01,0.0240421674717553,25
SLU_33_undisturbed,SLU,undisturbed,NA,2005-05-01,0.02371939638857868,25
SLU_107_undisturbed,SLU,undisturbed,NA,2005-05-01,0.02182237834360307,25
SLU_86_undisturbed,SLU,undisturbed,NA,2005-05-01,0.02482737440602474,25
SLU_43_undisturbed,SLU,undisturbed,NA,2005-05-01,0.02415669456260225,25
SLU_82_undisturbed,SLU,undisturbed,NA,2005-05-01,0.02555357331226888,25
SLU_59_undisturbed,SLU,undisturbed,NA,2005-05-01,0.02699086445939355,25
SLU_42_undisturbed,SLU,undisturbed,NA,2005-05-01,0.02517669436799614,25
SLU_46_undisturbed,SLU,undisturbed,NA,2005-05-01,0.02467885382177929,25
SLU_79_undisturbed,SLU,undisturbed,NA,2005-05-01,0.02845174344054787,25
SLU_77_undisturbed,SLU,undisturbed,NA,2005-05-01,0.02510391074291286,25
SLU_58_undisturbed,SLU,undisturbed,NA,2005-05-01,0.0263045129687247,25
SLU_34_undisturbed,SLU,undisturbed,NA,2005-05-01,0.02375581930546739,25
SLU_85_undisturbed,SLU,undisturbed,NA,2005-05-01,0.02483025560454928,25
SLU_87_undisturbed,SLU,undisturbed,NA,2005-05-01,0.02504992600775281,25
SLU_89_undisturbed,SLU,undisturbed,NA,2005-05-01,0.02395858214095935,25
SLU_66_undisturbed,SLU,undisturbed,NA,2005-05-01,0.02310182835643517,25
SLU_41_undisturbed,SLU,undisturbed,NA,2005-05-01,0.02401174741118358,25
SLU_51_undisturbed,SLU,undisturbed,NA,2005-05-01,0.02639879995522171,25
SLU_108_undisturbed,SLU,undisturbed,NA,2005-05-01,0.02491826323579563,25
SLU_56_undisturbed,SLU,undisturbed,NA,2005-05-01,0.02377497779245315,25
SLU_47_undisturbed,SLU,undisturbed,NA,2005-05-01,0.02572389657710182,25
SLU_109_disturbed,SLU,disturbed,1999-01-01,2005-06-01,0.02501352986718806,25
SLU_10_disturbed,SLU,disturbed,2003-12-08,2005-06-01,0.02535814012780453,25
SLU_17_disturbed,SLU,disturbed,1965-01-27,2005-06-01,0.02550798471948534,25
SLU_110_disturbed,SLU,disturbed,1999-01-01,2005-06-01,0.02692670530741175,25
SLU_107_disturbed,SLU,disturbed,1999-01-01,2005-06-01,0.02644285443405948,25
SLU_4_disturbed,SLU,disturbed,1984-07-21,2005-06-01,0.02614839960311773,25
SLU_27_disturbed,SLU,disturbed,1999-07-23,2005-06-01,0.02388796802870098,25
SLU_26_disturbed,SLU,disturbed,1999-10-04,2005-06-01,0.02467799029497286,25
SLU_101_disturbed,SLU,disturbed,1999-01-01,2005-06-01,0.02128169820430431,25
SLU_103_disturbed,SLU,disturbed,1999-01-01,2005-06-01,0.02541585751576752,25
SLU_21_disturbed,SLU,disturbed,1983-06-29,2005-06-01,0.0268879705801629,25
SLU_16_disturbed,SLU,disturbed,1960-06-27,2005-06-01,0.02791341307277174,25
SLU_104_disturbed,SLU,disturbed,1999-01-01,2005-06-01,0.02496899936292609,25
SLU_22_disturbed,SLU,disturbed,1989-06-09,2005-06-01,0.02635717046862425,25
SLU_14_disturbed,SLU,disturbed,2003-08-09,2005-06-01,0.02644063574125075,25
SLU_31_disturbed,SLU,disturbed,1988-09-06,2005-06-01,0.02482081305562324,25
SLU_105_disturbed,SLU,disturbed,1999-01-01,2005-06-01,0.02573187234099999,25
SLU_102_disturbed,SLU,disturbed,1999-01-01,2005-06-01,0.02312570715677048,25
SLU_11_disturbed,SLU,disturbed,1986-08-07,2005-06-01,0.02497318603146843,25
SLU_106_disturbed,SLU,disturbed,1999-01-01,2005-06-01,0.02796377164844933,25
SLU_29_disturbed,SLU,disturbed,1982-06-30,2005-06-01,0.02460719709979399,25
SLU_1_disturbed,SLU,disturbed,1973-08-02,2005-06-01,0.02500308509196427,25
SLU_19_disturbed,SLU,disturbed,1992-09-04,2005-06-01,0.02766506253743237,25
SLU_30_disturbed,SLU,disturbed,1982-07-06,2005-06-01,0.0247915314636272,25
SLU_3_disturbed,SLU,disturbed,1974-03-16,2005-06-01,0.02531001405208079,25
SLU_107_undisturbed,SLU,undisturbed,NA,2005-06-01,0.02379103994074687,25
SLU_87_undisturbed,SLU,undisturbed,NA,2005-06-01,0.02540982749697093,25
SLU_63_undisturbed,SLU,undisturbed,NA,2005-06-01,0.02673822833234838,25
SLU_79_undisturbed,SLU,undisturbed,NA,2005-06-01,0.02799141207493039,25
SLU_58_undisturbed,SLU,undisturbed,NA,2005-06-01,0.02491488246399656,25
SLU_33_undisturbed,SLU,undisturbed,NA,2005-06-01,0.02391148263378344,25
SLU_82_undisturbed,SLU,undisturbed,NA,2005-06-01,0.02587440126415512,25
SLU_51_undisturbed,SLU,undisturbed,NA,2005-06-01,0.02667927467159918,25
SLU_56_undisturbed,SLU,undisturbed,NA,2005-06-01,0.02477880995667313,25
SLU_108_undisturbed,SLU,undisturbed,NA,2005-06-01,0.02539179431934959,25
SLU_86_undisturbed,SLU,undisturbed,NA,2005-06-01,0.02381764464032139,25
SLU_60_undisturbed,SLU,undisturbed,NA,2005-06-01,0.02403931754096516,25
SLU_66_undisturbed,SLU,undisturbed,NA,2005-06-01,0.02178084989972882,25
SLU_46_undisturbed,SLU,undisturbed,NA,2005-06-01,0.02572584277640614,25
SLU_47_undisturbed,SLU,undisturbed,NA,2005-06-01,0.02640804403081617,25
SLU_90_undisturbed,SLU,undisturbed,NA,2005-06-01,0.02436902306636221,25
SLU_97_undisturbed,SLU,undisturbed,NA,2005-06-01,0.02466235710058018,25
SLU_85_undisturbed,SLU,undisturbed,NA,2005-06-01,0.02555700915202788,25
SLU_43_undisturbed,SLU,undisturbed,NA,2005-06-01,0.02529046621684207,25
SLU_96_undisturbed,SLU,undisturbed,NA,2005-06-01,0.02503888491684986,25
SLU_89_undisturbed,SLU,undisturbed,NA,2005-06-01,0.02521709153350073,25
SLU_41_undisturbed,SLU,undisturbed,NA,2005-06-01,0.024778708559295,25
SLU_77_undisturbed,SLU,undisturbed,NA,2005-06-01,0.02481963957615645,25
SLU_34_undisturbed,SLU,undisturbed,NA,2005-06-01,0.02405490602388791,25
SLU_59_undisturbed,SLU,undisturbed,NA,2005-06-01,0.02679541436767549,25
SLU_110_disturbed,SLU,disturbed,1999-01-01,2005-07-01,0.02726679032122854,25
SLU_109_disturbed,SLU,disturbed,1999-01-01,2005-07-01,0.02599880000258338,25
SLU_11_disturbed,SLU,disturbed,1986-08-07,2005-07-01,0.0258170569828063,25
SLU_101_disturbed,SLU,disturbed,1999-01-01,2005-07-01,0.02182794806156722,25
SLU_30_disturbed,SLU,disturbed,1982-07-06,2005-07-01,0.025353549989563,25
SLU_21_disturbed,SLU,disturbed,1983-06-29,2005-07-01,0.02759129979417414,25
SLU_17_disturbed,SLU,disturbed,1965-01-27,2005-07-01,0.02599767209478944,25
SLU_1_disturbed,SLU,disturbed,1973-08-02,2005-07-01,0.02474992462888232,25
SLU_3_disturbed,SLU,disturbed,1974-03-16,2005-07-01,0.02563630414821095,25
SLU_26_disturbed,SLU,disturbed,1999-10-04,2005-07-01,0.02572042470088155,25
SLU_31_disturbed,SLU,disturbed,1988-09-06,2005-07-01,0.02582957313606439,25
SLU_107_disturbed,SLU,disturbed,1999-01-01,2005-07-01,0.0270007985777298,25
SLU_4_disturbed,SLU,disturbed,1984-07-21,2005-07-01,0.02679749267272369,25
SLU_22_disturbed,SLU,disturbed,1989-06-09,2005-07-01,0.02707925605375737,25
SLU_105_disturbed,SLU,disturbed,1999-01-01,2005-07-01,0.02673556869613665,25
SLU_104_disturbed,SLU,disturbed,1999-01-01,2005-07-01,0.02520493233822911,25
SLU_19_disturbed,SLU,disturbed,1992-09-04,2005-07-01,0.02761704889220563,25
SLU_102_disturbed,SLU,disturbed,1999-01-01,2005-07-01,0.02465100495278339,25
SLU_16_disturbed,SLU,disturbed,1960-06-27,2005-07-01,0.0283706933551669,25
SLU_106_disturbed,SLU,disturbed,1999-01-01,2005-07-01,0.02835617777332062,25
SLU_27_disturbed,SLU,disturbed,1999-07-23,2005-07-01,0.02450072258980271,25
SLU_10_disturbed,SLU,disturbed,2003-12-08,2005-07-01,0.02562062173718271,25
SLU_14_disturbed,SLU,disturbed,2003-08-09,2005-07-01,0.02688907831413328,25
SLU_103_disturbed,SLU,disturbed,1999-01-01,2005-07-01,0.02574893387307548,25
SLU_29_disturbed,SLU,disturbed,1982-06-30,2005-07-01,0.02518219639897092,25
SLU_63_undisturbed,SLU,undisturbed,NA,2005-07-01,0.02697138989576187,25
SLU_41_undisturbed,SLU,undisturbed,NA,2005-07-01,0.02533793945467873,25
SLU_42_undisturbed,SLU,undisturbed,NA,2005-07-01,0.026460590549341,25
SLU_82_undisturbed,SLU,undisturbed,NA,2005-07-01,0.0258394824393742,25
SLU_96_undisturbed,SLU,undisturbed,NA,2005-07-01,0.02470981072334926,25
SLU_85_undisturbed,SLU,undisturbed,NA,2005-07-01,0.02636595682433152,25
SLU_79_undisturbed,SLU,undisturbed,NA,2005-07-01,0.02760737156683015,25
SLU_108_undisturbed,SLU,undisturbed,NA,2005-07-01,0.02614191397648713,25
SLU_107_undisturbed,SLU,undisturbed,NA,2005-07-01,0.02512926775729758,25
SLU_87_undisturbed,SLU,undisturbed,NA,2005-07-01,0.02629043571833171,25
SLU_90_undisturbed,SLU,undisturbed,NA,2005-07-01,0.02429945008384035,25
SLU_77_undisturbed,SLU,undisturbed,NA,2005-07-01,0.02609052311355205,25
SLU_60_undisturbed,SLU,undisturbed,NA,2005-07-01,0.02462655201054071,25
SLU_33_undisturbed,SLU,undisturbed,NA,2005-07-01,0.02487863965594052,25
SLU_59_undisturbed,SLU,undisturbed,NA,2005-07-01,0.02737391424042009,25
SLU_66_undisturbed,SLU,undisturbed,NA,2005-07-01,0.02360440589949783,25
SLU_51_undisturbed,SLU,undisturbed,NA,2005-07-01,0.02687846165515482,25
SLU_56_undisturbed,SLU,undisturbed,NA,2005-07-01,0.02544618196168464,25
SLU_43_undisturbed,SLU,undisturbed,NA,2005-07-01,0.02595745806927079,25
SLU_86_undisturbed,SLU,undisturbed,NA,2005-07-01,0.02548515816367148,25
SLU_47_undisturbed,SLU,undisturbed,NA,2005-07-01,0.02663542696905211,25
SLU_46_undisturbed,SLU,undisturbed,NA,2005-07-01,0.0257237292539271,25
SLU_89_undisturbed,SLU,undisturbed,NA,2005-07-01,0.02478316598944725,25
SLU_58_undisturbed,SLU,undisturbed,NA,2005-07-01,0.02578633994234976,25
SLU_34_undisturbed,SLU,undisturbed,NA,2005-07-01,0.02500814027595737,25
SLU_27_disturbed,SLU,disturbed,1999-07-23,2005-08-01,0.02498694856772266,25
